order_id,order_date,payment_method,order_total,customer_id,customer_name,area,customer_segment,product_id,product_name,category,brand,quantity,unit_price,item_total,delivery_time_minutes,distance_km,delivery_status,delivery_flag,order_month,order_type
2452915406,2024-07-17 12:29:12,Cash,2169.36,96806748,Qabil Nath,Bareilly,New,890232,Mango Drink,Cold Drinks & Juices,Jha Group,3,432,1296,3,1.89,On Time,On Time,2024-07,High Value
9458183390,2023-03-17 01:19:51,Wallet,1507.92,88203688,Chavvi Karan,Chittoor,New,361361,Biscuits,Snacks & Munchies,"Kunda, Dave and Sahni",2,826.21,1652.42,-2,2.14,On Time,On Time,2023-03,High Value
576571858,2024-09-23 05:09:07,Card,4080.28,26285589,Bakhshi De,Yamunanagar,New,114414,Vitamins,Pharmacy,Kara-Golla,3,832.06,2496.18,1,2.39,On Time,On Time,2024-09,High Value
9544803182,2024-03-27 02:35:21,Cash,2272.72,31410886,Ayush Manda,Sasaram,Inactive,807452,Pulses,Grocery & Staples,Naik Ltd,2,144.19,288.38,2,3.83,On Time,On Time,2024-03,High Value
2121652047,2024-02-03 18:01:48,UPI,1734.01,65815155,Amara Palan,Bangalore,New,962054,Orange Juice,Cold Drinks & Juices,Toor-Nagar,3,16.86,50.58,17,2.48,Significantly Delayed,On Time,2024-02,High Value
8891725854,2023-05-16 21:08:18,Wallet,2149.76,13871547,Anthony Dhawan,Bhilwara,Premium,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,3,697.53,2092.59,-1,4.44,On Time,On Time,2023-05,High Value
4870772869,2024-03-31 08:14:25,Wallet,2385.36,78903046,Dakshesh Sundaram,Karawal Nagar,Regular,669378,Potatoes,Fruits & Vegetables,Chadha and Sons,1,212.14,212.14,1,1.87,On Time,On Time,2024-03,High Value
262562615,2023-04-09 04:43:09,Wallet,2066.5,12059049,Jagdish Mander,Nizamabad,Regular,264803,Vitamins,Pharmacy,Gole-Doshi,3,995.98,2987.94,4,4.08,On Time,On Time,2023-04,High Value
5142912812,2023-11-16 22:10:43,Cash,2175.4,57642258,Gunbir Dutt,Etawah,Premium,324809,Bread,Dairy & Breakfast,Sidhu PLC,1,608,608,20,1.24,Significantly Delayed,On Time,2023-11,High Value
1225289500,2024-03-31 21:51:15,Wallet,3663.25,70529459,Zayyan Parsa,Pondicherry,Regular,378230,Nuts,Snacks & Munchies,Kala-Vig,2,166.42,332.84,3,3.86,On Time,On Time,2024-03,High Value
7337555525,2024-03-09 19:28:58,Card,3036.62,44223796,Bakhshi Lad,Erode,Regular,537274,Pet Treats,Pet Care,Lal-Chauhan,1,702.71,702.71,1,1.77,On Time,On Time,2024-03,High Value
5719806088,2024-01-08 13:30:35,Card,1759.81,42012717,Edhitha Sahota,Jabalpur,Regular,272170,Ice Cream,Instant & Frozen Food,Purohit Group,2,140.8,281.6,5,0.59,On Time,On Time,2024-01,High Value
6890191424,2024-06-13 00:43:50,Wallet,760.54,57360162,Aarini Rama,Bally,Regular,154179,Pain Reliever,Pharmacy,"Barad, Devi and Andra",3,582.87,1748.6100000000001,6,1.22,Slightly Delayed,On Time,2024-06,Normal
5695198653,2024-09-20 01:17:54,UPI,572.4,29562254,Devansh Murty,Jaunpur,Inactive,557908,Vitamins,Pharmacy,Sundaram Inc,2,942.37,1884.74,2,2.19,On Time,On Time,2024-09,Normal
482670263,2024-06-05 04:40:12,Cash,835.53,9641623,Samarth Chander,Kota,Premium,621677,Frozen Biryani,Instant & Frozen Food,Sabharwal-Mital,2,317.8,635.6,-1,1.97,On Time,On Time,2024-06,Normal
7857904467,2023-04-25 12:40:49,UPI,888.12,97286925,Omkaar Bedi,Vellore,Inactive,953175,Baby Food,Baby Care,Sehgal-Nagarajan,1,225.21,225.21,1,2.73,On Time,On Time,2023-04,Normal
614435661,2023-08-01 21:25:47,Cash,1266.44,73586244,Netra Oak,Erode,New,578097,Nuts,Snacks & Munchies,Jha Group,2,267.61,535.22,4,4.98,On Time,On Time,2023-08,High Value
2284551326,2023-10-07 04:36:46,Cash,207.41,68063317,Reva Rajagopal,Muzaffarnagar,Inactive,257719,Eggs,Dairy & Breakfast,Chaudhuri PLC,1,281.73,281.73,2,2.86,On Time,On Time,2023-10,Normal
8614991290,2024-10-17 13:13:23,Wallet,96.33,57566548,Oliver Tella,Arrah,Regular,642612,Pet Treats,Pet Care,Pillay-Ahuja,2,517.03,1034.06,21,3.87,Significantly Delayed,On Time,2024-10,Normal
9865566300,2023-11-28 02:35:37,UPI,2566.27,61753272,Ojasvi Dash,Anantapur,New,753354,Shampoo,Personal Care,Sant-Mahajan,2,423.56,847.12,7,0.52,Slightly Delayed,On Time,2023-11,High Value
6672582413,2024-06-13 22:04:02,UPI,1020.03,82359623,Pushti Sangha,Bellary,Premium,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,2,127.16,254.32,14,1.95,Slightly Delayed,On Time,2024-06,High Value
3004834987,2023-10-12 02:21:02,Card,1849.28,91590001,Nandini Bawa,Kolhapur,Premium,604184,Toilet Cleaner,Household Care,"Gaba, Sodhi and Choudhary",3,397.55,1192.65,-5,1.41,On Time,On Time,2023-10,High Value
4486349175,2024-04-20 01:10:08,Cash,2577.5,45481936,Robert Gour,Munger,Premium,566052,Pain Reliever,Pharmacy,"Apte, Soman and Raju",3,87.3,261.9,5,1.93,On Time,On Time,2024-04,High Value
3098655541,2023-05-06 06:44:37,Wallet,680.53,69908484,Kevin Sachar,Udupi,New,697683,Toilet Cleaner,Household Care,"Murty, Varghese and Saxena",2,123.74,247.48,4,1.85,On Time,On Time,2023-05,Normal
1912293606,2024-07-17 19:35:11,Card,2522.33,49433260,Abhiram Wason,Hospet,Premium,124290,Lotion,Personal Care,Sachdev Group,3,39.65,118.94999999999999,2,0.56,On Time,On Time,2024-07,High Value
7465280557,2024-03-13 13:22:12,Cash,3881.99,26863280,Aryan Dewan,Rajkot,Inactive,689769,Frozen Vegetables,Instant & Frozen Food,Kothari-Datta,3,46.62,139.85999999999999,5,1.54,On Time,On Time,2024-03,High Value
343050015,2023-04-21 06:20:18,Cash,1163.49,72263318,Reyansh Sankar,Fatehpur,Inactive,146840,Bread,Dairy & Breakfast,"Bains, Deol and Vaidya",2,786.85,1573.7,21,0.66,Significantly Delayed,On Time,2023-04,High Value
6414606364,2024-01-26 04:48:08,Cash,1615.25,70867736,Madhavi Nagarajan,Ambattur,Premium,723678,Dog Food,Pet Care,"Lall, Datta and Swamy",2,675.46,1350.92,1,2.33,On Time,On Time,2024-01,High Value
4092550629,2023-04-09 16:19:33,Wallet,1925.24,50572914,Ishani Mukherjee,Bihar Sharif,Regular,264803,Vitamins,Pharmacy,Gole-Doshi,1,995.98,995.98,0,1.69,On Time,On Time,2023-04,High Value
9810964144,2024-02-08 19:57:13,Wallet,517.03,51476157,Abdul Bali,Burhanpur,Inactive,542300,Popcorn,Snacks & Munchies,Gulati-Tandon,1,255.35,255.35,-1,2.88,On Time,On Time,2024-02,Normal
6513851276,2023-08-24 15:43:08,Wallet,722.42,99160348,Jeremiah Sarin,Siliguri,Inactive,491314,Ice Cream,Instant & Frozen Food,Banerjee Inc,2,973.44,1946.88,12,1.93,Slightly Delayed,On Time,2023-08,Normal
6080784069,2023-07-19 11:42:13,Wallet,3940.75,39418109,Yahvi Kala,Navi Mumbai,Inactive,487065,Chips,Snacks & Munchies,Kadakia-Yadav,2,374.68,749.36,9,4.57,Slightly Delayed,On Time,2023-07,High Value
1967283733,2023-08-01 07:09:08,Cash,1589.89,15796277,Finn Pau,Loni,New,897083,Detergent,Household Care,Dutta-Halder,1,972.69,972.69,15,3.06,Slightly Delayed,On Time,2023-08,High Value
2683672396,2023-08-27 04:49:33,Card,2073.99,89617089,Kamala Apte,Bidhannagar,New,36412,Dish Soap,Household Care,Muni-Shankar,2,397.68,795.36,-4,1.2,On Time,On Time,2023-08,High Value
1464736195,2024-08-23 16:05:00,Wallet,692.32,15830066,Rishi Krishnan,Mira-Bhayandar,New,425341,Pet Treats,Pet Care,"Mani, Dhar and Muni",1,486.28,486.28,10,4.66,Slightly Delayed,On Time,2024-08,Normal
3258963661,2024-05-17 08:00:34,Wallet,3903.48,20343501,Anthony Krishnamurthy,Sasaram,Inactive,644847,Salt,Grocery & Staples,"Jhaveri, Kata and Kapur",1,622.81,622.81,-3,0.54,On Time,On Time,2024-05,High Value
9956872454,2023-11-20 05:11:37,Card,5294.27,41874489,Vrishti Baria,Ahmedabad,Regular,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,1,127.16,127.16,15,2.59,Slightly Delayed,On Time,2023-11,High Value
867630114,2023-06-26 18:24:36,Wallet,2680.19,30373140,Sai Dhingra,Kishanganj,Regular,123983,Cough Syrup,Pharmacy,Kurian-Chhabra,2,785.67,1571.34,0,0.64,On Time,On Time,2023-06,High Value
3333752740,2023-07-10 16:58:53,UPI,397.55,84862161,Advaith Baria,Farrukhabad,New,70969,Carrots,Fruits & Vegetables,Mohan Group,2,631.7,1263.4,-5,4.57,On Time,On Time,2023-07,Normal
4835197446,2024-01-02 08:08:22,Wallet,1255.62,72889295,Samuel Pal,Sasaram,New,492958,Lotion,Personal Care,Acharya PLC,2,84.2,168.4,3,4.91,On Time,On Time,2024-01,High Value
1888517793,2023-10-02 06:38:37,Wallet,828.44,42514124,Bakhshi Sodhi,Bally,Inactive,329351,Cheese,Dairy & Breakfast,"Lala, Kalita and Sathe",2,310.87,621.74,3,3.53,On Time,On Time,2023-10,Normal
5148599328,2024-05-07 13:36:19,UPI,97.04,28350645,Alka Srinivasan,Ratlam,Inactive,871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",2,870.29,1740.58,11,3.5,Slightly Delayed,On Time,2024-05,Normal
3405089431,2024-02-23 15:28:21,Card,2479.65,96629034,Raghav Nayak,Hyderabad,Premium,491314,Ice Cream,Instant & Frozen Food,Banerjee Inc,2,973.44,1946.88,13,1.12,Slightly Delayed,On Time,2024-02,High Value
9286199495,2023-09-10 20:57:55,Wallet,813.3,5751638,Xiti Wagle,Aligarh,New,647462,Lotion,Personal Care,"Balan, Samra and Sekhon",1,326.42,326.42,2,2.57,On Time,On Time,2023-09,Normal
6418255337,2024-02-13 17:53:34,Wallet,3894.81,63948546,Samesh Dass,Bhubaneswar,Regular,154179,Pain Reliever,Pharmacy,"Barad, Devi and Andra",1,582.87,582.87,0,1.03,On Time,On Time,2024-02,High Value
7442478777,2023-10-17 08:13:55,Cash,2429.09,28289030,Sarthak Parmar,Dehri,Regular,222892,Tomatoes,Fruits & Vegetables,Ramakrishnan-Ghose,3,869.22,2607.66,-3,0.52,On Time,On Time,2023-10,High Value
5170777528,2023-05-01 09:41:09,UPI,1207.56,31537100,Rajata Sampath,Kozhikode,Regular,679284,Cough Syrup,Pharmacy,Pant LLC,2,877.89,1755.78,3,1.33,On Time,On Time,2023-05,High Value
1255941187,2024-02-10 06:00:03,Wallet,2307.21,38420886,Nidra Date,Sonipat,New,478531,Carrots,Fruits & Vegetables,Uppal Group,3,825.46,2476.38,13,1.2,Slightly Delayed,On Time,2024-02,High Value
4704980993,2024-05-24 04:11:09,Wallet,3153.02,119099,Zansi Parsa,Kavali,Inactive,564692,Cat Food,Pet Care,"Krishna, Bail and Dyal",1,215.65,215.65,12,1.69,Slightly Delayed,On Time,2024-05,High Value
7310604669,2023-07-09 06:12:54,Card,4342.7,93617659,Nikita Ramanathan,Nangloi Jat,Regular,183929,Bread,Dairy & Breakfast,"Nagi, Sampath and Khurana",1,738.74,738.74,9,4.17,Slightly Delayed,On Time,2023-07,High Value
7970608721,2024-01-31 06:43:27,UPI,4153.66,60385293,Edhitha Pandey,Medininagar,Premium,839170,Curd,Dairy & Breakfast,Shetty and Sons,1,481.63,481.63,14,1.18,Slightly Delayed,On Time,2024-01,High Value
3164727163,2023-05-09 08:30:24,Cash,1185.06,20956158,Kashish Misra,Kavali,Premium,542300,Popcorn,Snacks & Munchies,Gulati-Tandon,1,255.35,255.35,6,2.47,Slightly Delayed,On Time,2023-05,High Value
2388064449,2024-05-26 06:10:19,Card,3393.04,34237583,Ishwar Chand,Hapur,New,473929,Carrots,Fruits & Vegetables,"Bhardwaj, Bhatia and Deshmukh",3,440.19,1320.57,5,3.4,On Time,On Time,2024-05,High Value
757816226,2023-03-16 14:07:42,Wallet,1308.05,22571994,Lakshit Bassi,Bihar Sharif,Regular,14145,Spinach,Fruits & Vegetables,"Thakur, Shah and Pingle",3,630.84,1892.52,18,1.86,Significantly Delayed,On Time,2023-03,High Value
259772553,2023-09-27 02:09:15,Card,881.42,2566268,Arjun Ratta,Mysore,Premium,34200,Lotion,Personal Care,Munshi-Grewal,2,319.8,639.6,-2,3.1,On Time,On Time,2023-09,Normal
8388644219,2024-04-21 09:50:41,Card,491.39,4444673,Chatresh Patla,Srikakulam,New,9436,Toothpaste,Personal Care,Naidu PLC,1,88.43,88.43,-3,3.72,On Time,On Time,2024-04,Normal
1545044936,2023-08-24 23:36:46,Cash,1686.14,77921718,Raghav Bassi,Thrissur,Premium,329351,Cheese,Dairy & Breakfast,"Lala, Kalita and Sathe",1,310.87,310.87,4,3.86,On Time,On Time,2023-08,High Value
6995571310,2024-03-24 07:14:59,UPI,2773.23,81200164,Zehaan Chaudhry,Anantapur,Regular,336847,Toilet Cleaner,Household Care,"Dayal, Mammen and More",1,936.98,936.98,-2,1.89,On Time,On Time,2024-03,High Value
8801161214,2024-04-11 01:56:50,UPI,1367.02,9107360,Anvi Iyer,Dindigul,Inactive,313754,Biscuits,Snacks & Munchies,"Swaminathan, Mahal and Dara",3,136.6,409.79999999999995,4,2.44,On Time,On Time,2024-04,High Value
1751319400,2024-06-25 10:54:04,Card,4146,98307019,Omya Magar,Bangalore,New,561860,Orange Juice,Cold Drinks & Juices,Gupta Ltd,2,874.78,1749.56,0,3.32,On Time,On Time,2024-06,High Value
10448052,2023-08-05 10:01:05,UPI,1228.86,90021871,Pooja Dube,Thiruvananthapuram,Regular,945635,Pulses,Grocery & Staples,Balasubramanian PLC,2,778.9,1557.8,5,4.53,On Time,On Time,2023-08,High Value
3047076079,2023-05-22 08:29:28,Card,881.42,65895091,Chaitaly Shere,Orai,Inactive,723678,Dog Food,Pet Care,"Lall, Datta and Swamy",1,675.46,675.46,-4,4.22,On Time,On Time,2023-05,Normal
5085860780,2023-12-13 18:19:00,Cash,697.53,64316806,Yadavi Bhagat,Karnal,Regular,513199,Cola,Cold Drinks & Juices,Rastogi Inc,3,422.23,1266.69,-5,3.9,On Time,On Time,2023-12,Normal
6213909425,2023-12-05 21:06:09,Cash,4991.59,42208242,Farhan Tata,Danapur,Regular,455083,Butter,Dairy & Breakfast,Dutta Inc,3,959.01,2877.0299999999997,2,4.18,On Time,On Time,2023-12,High Value
3712789789,2024-02-02 19:52:03,Wallet,2294.43,20634789,Aarnav Som,Chinsurah,New,455755,Detergent,Household Care,Mangal-Sathe,2,44.09,88.18,2,0.95,On Time,On Time,2024-02,High Value
278794976,2023-03-18 11:29:14,Cash,3325.87,94137242,Rohan Mallick,Bhagalpur,New,378676,Orange Juice,Cold Drinks & Juices,Baral-Kamdar,3,881.42,2644.2599999999998,4,3.84,On Time,On Time,2023-03,High Value
3420357591,2024-07-10 22:01:15,Card,4924.02,86444757,Zaitra Walia,Jabalpur,New,365133,Dish Soap,Household Care,Hans Inc,1,915.45,915.45,-3,2.6,On Time,On Time,2024-07,High Value
4551386734,2023-03-18 00:29:58,Card,1974.67,62807542,Chatura Apte,Patiala,Premium,951463,Pet Treats,Pet Care,Balakrishnan-Kaur,3,787.4,2362.2,13,3.13,Slightly Delayed,On Time,2023-03,High Value
7609681987,2023-10-16 15:03:06,Card,4177.05,22076522,Chaaya Andra,Hindupur,Regular,365132,Instant Noodles,Instant & Frozen Food,Dar-Kumar,1,229.38,229.38,4,1,On Time,On Time,2023-10,High Value
1721655048,2024-04-15 13:33:03,Wallet,2644.87,79742293,Faris Mohanty,Hajipur,Regular,589812,Detergent,Household Care,Bir PLC,1,163.03,163.03,8,0.62,Slightly Delayed,On Time,2024-04,High Value
7040151151,2023-03-28 16:54:25,Cash,3174.92,5540556,Lakshit Balan,Gangtok,Regular,94225,Toilet Cleaner,Household Care,"Gulati, Ram and Sarkar",3,77.11,231.32999999999998,0,1.94,On Time,On Time,2023-03,High Value
6719661881,2023-05-13 04:58:22,Wallet,2911.6,48716374,Chaman Merchant,Hapur,Premium,140154,Shampoo,Personal Care,Malhotra LLC,1,171.2,171.2,0,1.93,On Time,On Time,2023-05,High Value
5195004299,2024-01-09 06:37:07,Card,1214.72,50632192,Omkaar Mander,Nadiad,Premium,567671,Biscuits,Snacks & Munchies,Nagar LLC,3,418.48,1255.44,5,3.81,On Time,On Time,2024-01,High Value
5441946621,2024-02-01 07:51:45,Card,1477.71,40256341,Sachi Keer,Mira-Bhayandar,Regular,859361,Shampoo,Personal Care,Mitter Group,1,432.39,432.39,19,1.05,Significantly Delayed,On Time,2024-02,High Value
3508992095,2023-12-09 10:01:52,Card,2024.65,32293017,Samarth Kapoor,Gudivada,Inactive,734789,Popcorn,Snacks & Munchies,"Chaudhari, Pant and Singh",2,395.82,791.64,27,3.38,Significantly Delayed,On Time,2023-12,High Value
8454449180,2024-02-18 20:51:31,Cash,229.38,79672044,Jagdish Vora,Hapur,New,324809,Bread,Dairy & Breakfast,Sidhu PLC,1,608,608,8,1.97,Slightly Delayed,On Time,2024-02,Normal
9251851237,2023-11-25 13:43:03,Cash,3102.6,94453274,Widisha Wali,Aurangabad,Regular,993331,Pulses,Grocery & Staples,"Parmer, Gola and Yogi",3,102.44,307.32,4,3.59,On Time,On Time,2023-11,High Value
6739811103,2024-01-01 22:52:54,Card,1098.44,9981089,Ikbal Hari,Proddatur,Premium,256783,Pet Treats,Pet Care,"Basu, Thakur and Rege",3,906.54,2719.62,4,3.83,On Time,On Time,2024-01,High Value
7590827828,2023-11-05 23:49:25,UPI,1527.05,40703374,Wriddhish Ramachandran,Nandyal,Regular,661577,Cat Food,Pet Care,Majumdar PLC,3,720.95,2162.8500000000004,-1,4.15,On Time,On Time,2023-11,High Value
310213322,2023-09-30 04:27:12,UPI,3179.91,12077371,Gautami Maharaj,Sambalpur,Premium,880510,Bread,Dairy & Breakfast,Roy-Char,2,951.43,1902.86,8,3.14,Slightly Delayed,On Time,2023-09,High Value
934908369,2024-08-15 12:33:04,Card,692.8,53299455,Rushil Gupta,Bijapur,Premium,324809,Bread,Dairy & Breakfast,Sidhu PLC,2,608,1216,4,2.21,On Time,On Time,2024-08,Normal
3817617199,2024-08-28 00:19:42,UPI,2583.68,29525287,Theodore Dhar,Bhimavaram,Premium,712003,Cola,Cold Drinks & Juices,"Karan, Bandi and Acharya",1,671.68,671.68,27,4.38,Significantly Delayed,On Time,2024-08,High Value
2622709030,2024-07-11 12:45:49,Cash,1796.1,50781611,Jeremiah Mallick,Nagpur,Regular,968887,Dish Soap,Household Care,Keer-Gill,3,40.7,122.10000000000001,24,3.38,Significantly Delayed,On Time,2024-07,High Value
3843689992,2024-10-13 13:52:50,UPI,2378.76,3730316,Ishanvi Shankar,Berhampore,Regular,36412,Dish Soap,Household Care,Muni-Shankar,2,397.68,795.36,3,4.61,On Time,On Time,2024-10,High Value
8732395640,2024-03-17 13:44:38,Card,671.55,26285589,Bakhshi De,Yamunanagar,New,448752,Toilet Cleaner,Household Care,Batta-Doctor,1,160.07,160.07,-3,1.54,On Time,On Time,2024-03,Normal
3889721330,2024-05-16 10:00:09,Card,1698.08,44269569,Chasmum Natarajan,Agra,New,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,2,697.53,1395.06,28,4.82,Significantly Delayed,On Time,2024-05,High Value
7064093619,2023-05-23 05:35:10,Wallet,2426.17,90665975,Hamsini Dhingra,Nangloi Jat,Inactive,962591,Orange Juice,Cold Drinks & Juices,Murthy-Kaul,1,130.01,130.01,0,4.63,On Time,On Time,2023-05,High Value
6798661163,2024-07-23 10:15:16,UPI,711.91,3730316,Ishanvi Shankar,Berhampore,Regular,552496,Dish Soap,Household Care,Dhar PLC,2,508,1016,2,3.67,On Time,On Time,2024-07,Normal
2878307830,2024-05-01 15:04:50,UPI,2165.98,97150234,Ishaan Brahmbhatt,Bihar Sharif,New,186168,Dog Food,Pet Care,"Parekh, Lad and Kadakia",2,878.8,1757.6,15,1.94,Slightly Delayed,On Time,2024-05,High Value
4133369643,2023-07-03 22:41:35,UPI,3015.94,95971469,Rachit Parikh,Chapra,New,667163,Orange Juice,Cold Drinks & Juices,Palla LLC,1,441.2,441.2,6,3.69,Slightly Delayed,On Time,2023-07,High Value
3394787348,2024-06-23 04:56:02,Cash,2942.82,40841791,Krishna Chahal,Mysore,New,63769,Lotion,Personal Care,Dalal-Shan,1,878.07,878.07,14,2.69,Slightly Delayed,On Time,2024-06,High Value
4830380663,2023-12-24 10:17:01,Wallet,610.43,19259955,Rehaan Borde,Nagpur,Inactive,57405,Baby Food,Baby Care,Srinivas PLC,2,607.67,1215.34,1,4.73,On Time,On Time,2023-12,Normal
3441042301,2023-08-05 09:42:32,UPI,2638.95,43052303,Girik Mutti,Eluru,Premium,604184,Toilet Cleaner,Household Care,"Gaba, Sodhi and Choudhary",1,397.55,397.55,-4,1.89,On Time,On Time,2023-08,High Value
3984353474,2024-05-19 06:48:11,Card,136.6,17681645,Maanav Bhat,Bhagalpur,Premium,557908,Vitamins,Pharmacy,Sundaram Inc,3,942.37,2827.11,23,3.64,Significantly Delayed,On Time,2024-05,Normal
4495916529,2023-04-01 11:32:48,UPI,760.22,57662767,Lila Chakraborty,Kalyan-Dombivli,Premium,112390,Toothpaste,Personal Care,"Kibe, Contractor and Randhawa",3,877.98,2633.94,3,3.47,On Time,On Time,2023-04,Normal
5075205264,2024-04-22 13:43:00,Card,1652.05,51034600,Ubika Borah,Bhilai,Inactive,15314,Cheese,Dairy & Breakfast,Banik-Ratta,3,578.85,1736.5500000000002,6,3.43,Slightly Delayed,On Time,2024-04,High Value
6129180304,2024-01-17 21:50:48,Wallet,1047.98,86499778,Chakrika Sachar,Bhilai,Regular,146840,Bread,Dairy & Breakfast,"Bains, Deol and Vaidya",3,786.85,2360.55,1,0.59,On Time,On Time,2024-01,High Value
3311686914,2024-05-06 20:48:58,Cash,4422.12,63310076,Chavvi Jani,Etawah,Regular,945635,Pulses,Grocery & Staples,Balasubramanian PLC,1,778.9,778.9,3,3.43,On Time,On Time,2024-05,High Value
3907403745,2023-06-19 16:37:55,Wallet,2440.93,99490786,Ayush Biswas,Kishanganj,New,33797,Pain Reliever,Pharmacy,Gaba LLC,2,888.12,1776.24,-5,0.63,On Time,On Time,2023-06,High Value
9924696305,2023-04-30 14:40:42,Cash,46.62,43367112,Chasmum Ramesh,Gopalpur,New,876139,Pulses,Grocery & Staples,Cherian-Dara,2,415.75,831.5,2,3.98,On Time,On Time,2023-04,Normal
7348508805,2024-05-23 22:19:58,Cash,3935.99,45052594,Harish Venkatesh,Aligarh,New,942001,Cat Food,Pet Care,Acharya Ltd,1,671.55,671.55,10,3.22,Slightly Delayed,On Time,2024-05,High Value
1665004352,2023-08-01 05:40:59,Cash,1989.91,5226128,Wridesh Mander,Bhimavaram,New,883013,Eggs,Dairy & Breakfast,Chahal Group,2,989.88,1979.76,-2,4.68,On Time,On Time,2023-08,High Value
1049800958,2023-07-02 09:05:35,Cash,1099.79,44139071,Lopa Padmanabhan,Belgaum,Regular,131937,Frozen Pizza,Instant & Frozen Food,"Varkey, Devi and Ganguly",3,287.81,863.4300000000001,0,0.54,On Time,On Time,2023-07,High Value
2937550786,2023-08-06 08:03:35,Card,1638.19,72946405,Ria Kuruvilla,Kulti,Premium,739448,Dish Soap,Household Care,Mand-Choudhry,3,755.66,2266.98,-4,4.47,On Time,On Time,2023-08,High Value
486724008,2024-07-12 04:35:15,Wallet,2431.37,12415659,Damini Wagle,Ambala,New,901144,Sugar,Grocery & Staples,Deo-Kamdar,1,340.36,340.36,12,0.84,Slightly Delayed,On Time,2024-07,High Value
9361578823,2023-08-18 13:36:21,UPI,3335.13,81373608,Priya Rai,Durg,Inactive,652118,Frozen Biryani,Instant & Frozen Food,Agate and Sons,3,22.04,66.12,2,2.51,On Time,On Time,2023-08,High Value
6249585672,2023-07-09 08:37:58,Card,864.3,20940403,Tanvi Kala,Dhule,Premium,144124,Detergent,Household Care,Lalla-Srinivasan,1,162.67,162.67,4,1.61,On Time,On Time,2023-07,Normal
2111712383,2024-01-23 18:08:02,Card,727.95,67465084,Rachita Gill,Ratlam,Premium,969851,Frozen Vegetables,Instant & Frozen Food,"Kara, Sodhi and Bassi",3,340.66,1021.98,3,5,On Time,On Time,2024-01,Normal
2962076108,2024-06-13 04:42:25,UPI,1970.13,99824171,Vasatika Ram,Thoothukudi,Inactive,131136,Salt,Grocery & Staples,Deshpande-Rama,1,37.8,37.8,0,4.38,On Time,On Time,2024-06,High Value
7509638056,2024-02-13 00:53:38,Wallet,1009.53,35912599,Neha Atwal,Bilaspur,Regular,327290,Sugar,Grocery & Staples,Nadkarni Inc,1,862.28,862.28,5,3.25,On Time,On Time,2024-02,High Value
6074743537,2024-09-12 06:33:08,Wallet,431.37,32797235,Shravya Chandran,Guntakal,Regular,300159,Cola,Cold Drinks & Juices,"Basu, Rout and Mistry",3,44.35,133.05,1,2.37,On Time,On Time,2024-09,Normal
3560026527,2024-06-09 18:25:49,Wallet,255.35,97174235,Ekapad Atwal,Hubli–Dharwad,Regular,578097,Nuts,Snacks & Munchies,Jha Group,2,267.61,535.22,24,4.71,Significantly Delayed,On Time,2024-06,Normal
7005103077,2024-05-14 02:58:36,Card,1835.86,76850859,Harita Bir,Berhampur,Inactive,52729,Cat Food,Pet Care,Saini LLC,1,316.02,316.02,0,4.26,On Time,On Time,2024-05,High Value
8175826750,2024-09-17 20:10:13,Cash,1546.34,22076522,Chaaya Andra,Hindupur,Regular,661577,Cat Food,Pet Care,Majumdar PLC,1,720.95,720.95,3,3.14,On Time,On Time,2024-09,High Value
8572946020,2024-04-26 04:31:01,Card,786.85,41168392,Sneha Rajagopalan,Silchar,Premium,537274,Pet Treats,Pet Care,Lal-Chauhan,2,702.71,1405.42,0,1.45,On Time,On Time,2024-04,Normal
2936701883,2024-03-02 09:00:52,UPI,1577.75,28286754,Bina Setty,Singrauli,Regular,140154,Shampoo,Personal Care,Malhotra LLC,1,171.2,171.2,3,2.77,On Time,On Time,2024-03,High Value
9948324640,2023-10-31 04:05:42,Cash,1529.04,22054087,Peter Buch,Miryalaguda,Inactive,107548,Cola,Cold Drinks & Juices,"Bhandari, Bhasin and Palan",1,891.6,891.6,4,2.7,On Time,On Time,2023-10,High Value
2865872281,2024-09-13 23:51:04,Wallet,3543.67,49970560,Pallavi Rao,Guwahati,Regular,291238,Chocolates,Snacks & Munchies,"Sinha, Pau and Chhabra",3,746.03,2238.09,11,2.55,Slightly Delayed,On Time,2024-09,High Value
5785351358,2024-11-03 14:28:39,UPI,2240.09,64795608,Ishita Mital,Udupi,New,707935,Cat Food,Pet Care,"Anne, Mammen and Khatri",2,820.9,1641.8,-3,2.65,On Time,On Time,2024-11,High Value
5204776107,2023-08-24 23:32:11,Cash,2183.02,65514005,Ekapad Kuruvilla,Dhanbad,Regular,818522,Cheese,Dairy & Breakfast,Hora-Roy,3,96.09,288.27,-2,2.93,On Time,On Time,2023-08,High Value
8689865723,2024-03-28 15:21:29,Cash,3277.87,62526567,Chaman Karan,Chittoor,Premium,970529,Diapers,Baby Care,"Kurian, Patla and Sanghvi",1,827.44,827.44,-4,2.88,On Time,On Time,2024-03,High Value
7822329516,2023-11-19 22:55:01,Card,367.08,79742293,Faris Mohanty,Hajipur,Regular,34200,Lotion,Personal Care,Munshi-Grewal,2,319.8,639.6,6,3.31,Slightly Delayed,On Time,2023-11,Normal
